match_id,veto_order,team,action,map_name
2388271,1,HAVU,removed,Ancient
2388271,2,CSDIILIT,removed,Dust2
2388271,3,HAVU,picked,Overpass
2388271,4,CSDIILIT,picked,Inferno
2388271,5,HAVU,removed,Mirage
2388271,6,CSDIILIT,removed,Train
2387941,1,AMKAL,removed,Nuke
2387941,2,Sashi,removed,Dust2
2387941,3,AMKAL,picked,Mirage
2387941,4,Sashi,picked,Overpass
2387941,5,AMKAL,picked,Inferno
2387941,6,Sashi,picked,Train
2387471,1,AaB,removed,Dust2
2387471,2,500,removed,Train
2387471,3,AaB,picked,Inferno
2387471,4,500,picked,Mirage
2387471,5,AaB,removed,Overpass
2387471,6,500,removed,Ancient
2388362,1,MANA,removed,Mirage
2388362,2,KS,removed,Train
2388362,3,MANA,picked,Dust2
2388362,4,KS,picked,Ancient
2388362,5,MANA,removed,Inferno
2388362,6,KS,removed,Nuke
2388270,1,smuuttikusilkki,removed,Mirage
2388270,2,ENCE Academy,removed,Train
2388270,3,smuuttikusilkki,picked,Dust2
2388270,4,ENCE Academy,picked,Nuke
2388270,5,smuuttikusilkki,removed,Ancient
2388270,6,ENCE Academy,removed,Inferno
2388241,1,HyperSpirit,removed,Inferno
2388241,2,Fire Flux,removed,Nuke
2388241,3,HyperSpirit,picked,Mirage
2388241,4,Fire Flux,picked,Dust2
2388241,5,HyperSpirit,removed,Train
2388241,6,Fire Flux,removed,Overpass
2388369,1,KlanPedrajas,removed,Overpass
2388369,2,Ascend,removed,Nuke
2388369,3,KlanPedrajas,picked,Ancient
2388369,4,Ascend,picked,Inferno
2388369,5,Ascend,removed,Mirage
2388369,6,KlanPedrajas,removed,Dust2
2388284,1,Nuclear TigeRES,removed,Overpass
2388284,2,HAVU,removed,Ancient
2388284,3,Nuclear TigeRES,picked,Inferno
2388284,4,HAVU,picked,Nuke
2388284,5,Nuclear TigeRES,removed,Dust2
2388284,6,HAVU,removed,Mirage
2388142,1,Vantage,removed,Train
2388142,2,Underground,removed,Dust2
2388142,3,Vantage,picked,Inferno
2388142,4,Underground,picked,Nuke
2388142,5,Vantage,removed,Ancient
2388142,6,Underground,removed,Mirage
2387839,1,EYEBALLERS,removed,Ancient
2387839,2,Leo,removed,Mirage
2387839,3,EYEBALLERS,picked,Inferno
2387839,4,Leo,picked,Dust2
2387839,5,EYEBALLERS,removed,Train
2387839,6,Leo,removed,Nuke
2387470,1,ECLOT,removed,Train
2387470,2,ARCRED,removed,Inferno
2387470,3,ECLOT,picked,Ancient
2387470,4,ARCRED,picked,Mirage
2387470,5,ECLOT,removed,Dust2
2387470,6,ARCRED,removed,Overpass
2388283,1,CPH Wolves,removed,Dust2
2388283,2,Eternal Fire,removed,Ancient
2388283,3,CPH Wolves,picked,Train
2388283,4,Eternal Fire,picked,Inferno
2388283,5,CPH Wolves,removed,Overpass
2388283,6,Eternal Fire,removed,Mirage
2388265,1,1win,removed,Nuke
2388265,2,RUBY,removed,Inferno
2388265,3,1win,picked,Train
2388265,4,RUBY,picked,Ancient
2388265,5,1win,removed,Mirage
2388265,6,RUBY,removed,Overpass
2388141,1,FURY,removed,Mirage
2388141,2,Rooster,removed,Ancient
2388141,3,FURY,picked,Dust2
2388141,4,Rooster,picked,Overpass
2388141,5,FURY,removed,Nuke
2388141,6,Rooster,removed,Train
2388269,1,smuuttikusilkki,removed,Mirage
2388269,2,CSDIILIT,removed,Dust2
2388269,3,smuuttikusilkki,picked,Nuke
2388269,4,CSDIILIT,picked,Inferno
2388269,5,smuuttikusilkki,removed,Train
2388269,6,CSDIILIT,removed,Overpass
2387469,1,33,removed,Overpass
2387469,2,JiJieHao,removed,Train
2387469,3,33,picked,Ancient
2387469,4,JiJieHao,picked,Dust2
2387469,5,33,removed,Mirage
2387469,6,JiJieHao,removed,Nuke
2388240,1,Eternal Fire,removed,Ancient
2388240,2,AaB,removed,Train
2388240,3,Eternal Fire,picked,Dust2
2388240,4,AaB,picked,Inferno
2388240,5,Eternal Fire,removed,Overpass
2388240,6,AaB,removed,Mirage
2388264,1,FAVBET,removed,Mirage
2388264,2,500,removed,Train
2388264,3,FAVBET,picked,Inferno
2388264,4,500,picked,Ancient
2388264,5,FAVBET,removed,Overpass
2388264,6,500,removed,Nuke
2387581,1,ProCamp,removed,Mirage
2387581,2,XPERION NXT,removed,Inferno
2387581,3,ProCamp,picked,Ancient
2387581,4,XPERION NXT,picked,Dust2
2387581,5,ProCamp,removed,Nuke
2387581,6,XPERION NXT,removed,Overpass
2388268,1,HAVU,removed,Ancient
2388268,2,ENCE Academy,removed,Train
2388268,3,HAVU,picked,Nuke
2388268,4,ENCE Academy,picked,Mirage
2388268,5,HAVU,removed,Inferno
2388268,6,ENCE Academy,removed,Overpass
2387940,1,AMKAL,removed,Nuke
2387940,2,Wildcard Academy,removed,Inferno
2387940,3,AMKAL,picked,Mirage
2387940,4,Wildcard Academy,picked,Ancient
2387940,5,AMKAL,removed,Train
2387940,6,Wildcard Academy,removed,Dust2
2388252,1,CENTER,removed,Dust2
2388252,2,INFURITY,removed,Mirage
2388252,3,CENTER,picked,Nuke
2388252,4,INFURITY,picked,Inferno
2388252,5,CENTER,removed,Overpass
2388252,6,INFURITY,removed,Train
2388354,1,33,removed,Overpass
2388354,2,GUN5,removed,Train
2388354,3,33,picked,Nuke
2388354,4,GUN5,picked,Mirage
2388354,5,33,removed,Dust2
2388354,6,GUN5,removed,Inferno
2388242,1,MOUZ NXT,removed,Inferno
2388242,2,Washington,removed,Mirage
2388242,3,MOUZ NXT,picked,Train
2388242,4,Washington,picked,Overpass
2388242,5,MOUZ NXT,removed,Nuke
2388242,6,Washington,removed,Dust2
2388263,1,RUBY,removed,Inferno
2388263,2,BC.Game,removed,Train
2388263,3,RUBY,picked,Nuke
2388263,4,BC.Game,picked,Mirage
2388263,5,RUBY,removed,Overpass
2388263,6,BC.Game,removed,Ancient
2388207,1,Nexus,removed,Overpass
2388207,2,ENCE,removed,Train
2388207,3,Nexus,picked,Dust2
2388207,4,ENCE,picked,Ancient
2388207,5,ENCE,removed,Inferno
2388207,6,Nexus,removed,Nuke
2387939,1,Sashi,removed,Dust2
2387939,2,Impulse GW,removed,Overpass
2387939,3,Sashi,picked,Mirage
2387939,4,Impulse GW,picked,Inferno
2387939,5,Sashi,removed,Ancient
2387939,6,Impulse GW,removed,Train
2388353,1,K27,removed,Inferno
2388353,2,33,removed,Overpass
2388353,3,K27,picked,Dust2
2388353,4,33,picked,Train
2388353,5,K27,removed,Ancient
2388353,6,33,removed,Mirage
2388356,1,Mousquetaires,removed,Mirage
2388356,2,Fire Flux,removed,Nuke
2388356,3,Mousquetaires,picked,Overpass
2388356,4,Fire Flux,picked,Ancient
2388356,5,Mousquetaires,removed,Train
2388356,6,Fire Flux,removed,Inferno
2387467,1,Sangal,removed,Dust2
2387467,2,AaB,removed,Train
2387467,3,Sangal,picked,Overpass
2387467,4,AaB,picked,Inferno
2387467,5,Sangal,removed,Ancient
2387467,6,AaB,removed,Mirage
2387836,1,SAW,removed,Mirage
2387836,2,EYEBALLERS,removed,Nuke
2387836,3,SAW,picked,Ancient
2387836,4,EYEBALLERS,picked,Overpass
2387836,5,SAW,removed,Train
2387836,6,EYEBALLERS,removed,Dust2
2388282,1,Oramond,removed,Inferno
2388282,2,kONO,removed,Mirage
2388282,3,Oramond,picked,Ancient
2388282,4,kONO,picked,Overpass
2388282,5,Oramond,removed,Dust2
2388282,6,kONO,removed,Nuke
2388203,1,Nexus,removed,Overpass
2388203,2,Passion UA,removed,Ancient
2388203,3,Nexus,picked,Dust2
2388203,4,Passion UA,picked,Train
2388203,5,Passion UA,removed,Mirage
2388203,6,Nexus,removed,Nuke
2388352,1,Sangal,removed,Dust2
2388352,2,GUN5,removed,Overpass
2388352,3,Sangal,picked,Inferno
2388352,4,GUN5,picked,Ancient
2388352,5,Sangal,removed,Train
2388352,6,GUN5,removed,Mirage
2388140,1,Mindfreak,removed,Ancient
2388140,2,FURY,removed,Mirage
2388140,3,Mindfreak,picked,Nuke
2388140,4,FURY,picked,Inferno
2388140,5,Mindfreak,removed,Overpass
2388140,6,FURY,removed,Dust2
2388355,1,Washington,removed,Mirage
2388355,2,ENCE Academy,removed,Train
2388355,3,Washington,picked,Ancient
2388355,4,ENCE Academy,picked,Nuke
2388355,5,Washington,removed,Dust2
2388355,6,ENCE Academy,removed,Inferno
2387835,1,Leo,removed,Overpass
2387835,2,K27,removed,Inferno
2387835,3,Leo,picked,Ancient
2387835,4,K27,picked,Nuke
2387835,5,Leo,removed,Mirage
2387835,6,K27,removed,Train
2388139,1,Underground,removed,Dust2
2388139,2,LITE,removed,Inferno
2388139,3,Underground,picked,Nuke
2388139,4,LITE,picked,Mirage
2388139,5,Underground,removed,Ancient
2388139,6,LITE,removed,Train
2388349,1,Endless Journey,removed,Inferno
2388349,2,GUN5,removed,Overpass
2388349,3,Endless Journey,picked,Dust2
2388349,4,GUN5,picked,Nuke
2388349,5,Endless Journey,removed,Train
2388349,6,GUN5,removed,Mirage
2388350,1,DRGN,removed,Train
2388350,2,K27,removed,Inferno
2388350,3,DRGN,picked,Ancient
2388350,4,K27,picked,Overpass
2388350,5,DRGN,removed,Dust2
2388350,6,K27,removed,Mirage
2388348,1,BAKS,removed,Mirage
2388348,2,Sangal,removed,Dust2
2388348,3,BAKS,picked,Train
2388348,4,Sangal,picked,Overpass
2388348,5,BAKS,removed,Inferno
2388348,6,Sangal,removed,Ancient
2388351,1,Oxuji,removed,Train
2388351,2,33,removed,Overpass
2388351,3,Oxuji,picked,Ancient
2388351,4,33,picked,Nuke
2388351,5,Oxuji,removed,Inferno
2388351,6,33,removed,Dust2
2388255,1,1win,removed,Nuke
2388255,2,Venom,removed,Inferno
2388255,3,1win,picked,Dust2
2388255,4,Venom,picked,Ancient
2388255,5,1win,removed,Overpass
2388255,6,Venom,removed,Mirage
2387834,1,HEROIC,removed,Nuke
2387834,2,500,removed,Train
2387834,3,HEROIC,picked,Mirage
2387834,4,500,picked,Dust2
2387834,5,HEROIC,removed,Inferno
2387834,6,500,removed,Overpass
2388200,1,AM,removed,Train
2388200,2,ENCE,removed,Inferno
2388200,3,AM,picked,Ancient
2388200,4,ENCE,picked,Overpass
2388200,5,ENCE,removed,Mirage
2388200,6,AM,removed,Nuke
2387466,1,CYBERSHOKE,removed,Inferno
2387466,2,ECLOT,removed,Train
2387466,3,CYBERSHOKE,picked,Dust2
2387466,4,ECLOT,picked,Mirage
2387466,5,CYBERSHOKE,removed,Overpass
2387466,6,ECLOT,removed,Ancient
2388199,1,Acend,removed,Train
2388199,2,illwill,removed,Ancient
2388199,3,Acend,picked,Dust2
2388199,4,illwill,picked,Nuke
2388199,5,Acend,removed,Inferno
2388199,6,illwill,removed,Mirage
2388251,1,777,removed,Train
2388251,2,INFURITY,removed,Mirage
2388251,3,777,picked,Overpass
2388251,4,INFURITY,picked,Dust2
2388251,5,777,removed,Nuke
2388251,6,INFURITY,removed,Ancient
2388196,1,Nexus,removed,Overpass
2388196,2,Friendly Campers,removed,Train
2388196,3,Nexus,picked,Dust2
2388196,4,Friendly Campers,picked,Nuke
2388196,5,Friendly Campers,removed,Inferno
2388196,6,Nexus,removed,Ancient
2388319,1,AaB,removed,Dust2
2388319,2,ENCE Academy,removed,Ancient
2388319,3,AaB,picked,Inferno
2388319,4,ENCE Academy,picked,Nuke
2388319,5,AaB,removed,Overpass
2388319,6,ENCE Academy,removed,Train
2388197,1,AM,removed,Train
2388197,2,ECSTATIC,removed,Dust2
2388197,3,AM,picked,Ancient
2388197,4,ECSTATIC,picked,Inferno
2388197,5,ECSTATIC,removed,Mirage
2388197,6,AM,removed,Nuke
2387833,1,Leo,removed,Overpass
2387833,2,BIG,removed,Ancient
2387833,3,Leo,picked,Dust2
2387833,4,BIG,picked,Train
2387833,5,Leo,removed,Mirage
2387833,6,BIG,removed,Nuke
2387465,1,FORZE Reload,removed,Inferno
2387465,2,500,removed,Train
2387465,3,FORZE Reload,picked,Dust2
2387465,4,500,picked,Ancient
2387465,5,FORZE Reload,removed,Nuke
2387465,6,500,removed,Overpass
2388259,1,Eternal Fire,removed,Ancient
2388259,2,FAVBET,removed,Mirage
2388259,3,Eternal Fire,picked,Dust2
2388259,4,FAVBET,picked,Inferno
2388259,5,Eternal Fire,removed,Train
2388259,6,FAVBET,removed,Overpass
2388318,1,Leo,removed,Mirage
2388318,2,Fire Flux,removed,Nuke
2388318,3,Leo,picked,Train
2388318,4,Fire Flux,picked,Dust2
2388318,5,Leo,removed,Inferno
2388318,6,Fire Flux,removed,Overpass
2388191,1,BASEMENT BOYS,removed,Overpass
2388191,2,Acend,removed,Train
2388191,3,BASEMENT BOYS,picked,Mirage
2388191,4,Acend,picked,Dust2
2388191,5,Acend,removed,Nuke
2388191,6,BASEMENT BOYS,removed,Inferno
2388192,1,WOPA,removed,Dust2
2388192,2,ENCE,removed,Inferno
2388192,3,WOPA,picked,Train
2388192,4,ENCE,picked,Ancient
2388192,5,ENCE,removed,Mirage
2388192,6,WOPA,removed,Nuke
2388250,1,CENTER,removed,Inferno
2388250,2,Nordix,removed,Nuke
2388250,3,CENTER,picked,Train
2388250,4,Nordix,picked,Overpass
2388250,5,CENTER,removed,Dust2
2388250,6,Nordix,removed,Mirage
2387464,1,CPH Wolves,removed,Dust2
2387464,2,NOVAQ,removed,Nuke
2387464,3,CPH Wolves,picked,Ancient
2387464,4,NOVAQ,picked,Inferno
2387464,5,CPH Wolves,removed,Overpass
2387464,6,NOVAQ,removed,Train
2388280,1,MOUZ NXT,removed,Inferno
2388280,2,HyperSpirit,removed,Train
2388280,3,MOUZ NXT,picked,Mirage
2388280,4,HyperSpirit,picked,Dust2
2388280,5,MOUZ NXT,removed,Overpass
2388280,6,HyperSpirit,removed,Nuke
2388257,1,NOVAQ,removed,Train
2388257,2,Nemiga,removed,Nuke
2388257,3,NOVAQ,picked,Inferno
2388257,4,Nemiga,picked,Overpass
2388257,5,NOVAQ,removed,Mirage
2388257,6,Nemiga,removed,Dust2
2388138,1,THUNDER dOWNUNDER,removed,Train
2388138,2,Vantage,removed,Ancient
2388138,3,THUNDER dOWNUNDER,picked,Inferno
2388138,4,Vantage,picked,Overpass
2388138,5,THUNDER dOWNUNDER,removed,Nuke
2388138,6,Vantage,removed,Dust2
2388279,1,ComeBack,removed,Inferno
2388279,2,MANA,removed,Nuke
2388279,3,ComeBack,picked,Ancient
2388279,4,MANA,picked,Mirage
2388279,5,ComeBack,removed,Overpass
2388279,6,MANA,removed,Train
2388188,1,AM,removed,Mirage
2388188,2,AM,removed,Nuke
2388188,3,FUT,removed,Overpass
2388188,4,FUT,removed,Dust2
2388188,5,FUT,removed,Inferno
2388188,6,AM,removed,Train
2388317,1,The Glecs,removed,Nuke
2388317,2,Mousquetaires,removed,Mirage
2388317,3,The Glecs,picked,Ancient
2388317,4,Mousquetaires,picked,Dust2
2388317,5,The Glecs,removed,Inferno
2388317,6,Mousquetaires,removed,Train
2388137,1,Rooster,removed,Ancient
2388137,2,Ground Zero,removed,Overpass
2388137,3,Rooster,picked,Mirage
2388137,4,Ground Zero,picked,Inferno
2388137,5,Rooster,removed,Train
2388137,6,Ground Zero,removed,Dust2
2388186,1,WOPA,removed,Nuke
2388186,2,WOPA,removed,Dust2
2388186,3,Friendly Campers,removed,Overpass
2388186,4,Friendly Campers,removed,Train
2388186,5,Friendly Campers,removed,Inferno
2388186,6,WOPA,removed,Mirage
2388184,1,GenOne,removed,Mirage
2388184,2,GenOne,removed,Train
2388184,3,BASEMENT BOYS,removed,Dust2
2388184,4,BASEMENT BOYS,removed,Inferno
2388184,5,BASEMENT BOYS,removed,Overpass
2388184,6,GenOne,removed,Ancient
2388183,1,Acend,removed,Train
2388183,2,Acend,removed,Nuke
2388183,3,Passion UA,removed,Dust2
2388183,4,Passion UA,removed,Ancient
2388183,5,Passion UA,removed,Mirage
2388183,6,Acend,removed,Overpass
2388185,1,Nexus,removed,Overpass
2388185,2,Nexus,removed,Nuke
2388185,3,ENCE,removed,Inferno
2388185,4,ENCE,removed,Train
2388185,5,ENCE,removed,Mirage
2388185,6,Nexus,removed,Ancient
2388224,1,Rave,removed,Train
2388224,2,NRG,removed,Ancient
2388224,3,Rave,picked,Overpass
2388224,4,NRG,picked,Inferno
2388224,5,Rave,picked,Dust2
2388224,6,NRG,picked,Mirage
2388239,1,Eternal Fire,removed,Ancient
2388239,2,Washington,removed,Mirage
2388239,3,Eternal Fire,picked,Dust2
2388239,4,Washington,picked,Train
2388239,5,Eternal Fire,removed,Nuke
2388239,6,Washington,removed,Inferno
2388182,1,ASTRAL,removed,Overpass
2388182,2,AM,removed,Inferno
2388182,3,ASTRAL,picked,Nuke
2388182,4,AM,picked,Dust2
2388182,5,AM,removed,Train
2388182,6,ASTRAL,removed,Mirage
2388159,1,Square Sausages,removed,Dust2
2388159,2,ENCE Academy,removed,Train
2388159,3,Square Sausages,picked,Overpass
2388159,4,ENCE Academy,picked,Nuke
2388159,5,Square Sausages,removed,Mirage
2388159,6,ENCE Academy,removed,Ancient
2388179,1,MINLATE,removed,Train
2388179,2,illwill,removed,Inferno
2388179,3,MINLATE,picked,Nuke
2388179,4,illwill,picked,Mirage
2388179,5,illwill,removed,Overpass
2388179,6,MINLATE,removed,Dust2
2388181,1,Acend,removed,Train
2388181,2,Haemus,removed,Nuke
2388181,3,Acend,picked,Dust2
2388181,4,Haemus,picked,Overpass
2388181,5,Haemus,removed,Ancient
2388181,6,Acend,removed,Mirage
2388180,1,G2 Ares,removed,Nuke
2388180,2,Nexus,removed,Overpass
2388180,3,G2 Ares,picked,Inferno
2388180,4,Nexus,picked,Dust2
2388180,5,Nexus,removed,Ancient
2388180,6,G2 Ares,removed,Train
2388256,1,CPH Wolves,removed,Dust2
2388256,2,500,removed,Train
2388256,3,CPH Wolves,picked,Mirage
2388256,4,500,picked,Inferno
2388256,5,CPH Wolves,removed,Overpass
2388256,6,500,removed,Nuke
2388278,1,HAVU,removed,Ancient
2388278,2,Leo,removed,Nuke
2388278,3,HAVU,picked,Overpass
2388278,4,Leo,picked,Dust2
2388278,5,HAVU,removed,Inferno
2388278,6,Leo,removed,Mirage
2387829,1,Nuclear TigeRES,removed,Overpass
2387829,2,Zero Tenacity,removed,Ancient
2387829,3,Nuclear TigeRES,picked,Inferno
2387829,4,Zero Tenacity,picked,Mirage
2387829,5,Nuclear TigeRES,removed,Dust2
2387829,6,Zero Tenacity,removed,Train
2388238,1,HyperSpirit,removed,Train
2388238,2,MOUZ NXT,removed,Dust2
2388238,3,HyperSpirit,picked,Ancient
2388238,4,MOUZ NXT,picked,Mirage
2388238,5,HyperSpirit,removed,Nuke
2388238,6,MOUZ NXT,removed,Inferno
2388176,1,INFINITE,removed,Train
2388176,2,G2 Ares,removed,Nuke
2388176,3,INFINITE,picked,Mirage
2388176,4,G2 Ares,picked,Ancient
2388176,5,G2 Ares,removed,Dust2
2388176,6,INFINITE,removed,Inferno
2388175,1,Strael Bora,removed,Mirage
2388175,2,illwill,removed,Inferno
2388175,3,Strael Bora,picked,Nuke
2388175,4,illwill,picked,Dust2
2388175,5,illwill,removed,Overpass
2388175,6,Strael Bora,removed,Ancient
2388158,1,The Glecs,removed,Inferno
2388158,2,Fire Flux,removed,Nuke
2388158,3,The Glecs,picked,Train
2388158,4,Fire Flux,picked,Overpass
2388158,5,The Glecs,removed,Dust2
2388158,6,Fire Flux,removed,Ancient
2388157,1,Washington,removed,Mirage
2388157,2,AaB,removed,Train
2388157,3,Washington,picked,Nuke
2388157,4,AaB,picked,Ancient
2388157,5,Washington,removed,Dust2
2388157,6,AaB,removed,Overpass
2388277,1,QWENTRY,removed,Inferno
2388277,2,CSDIILIT,removed,Dust2
2388277,3,QWENTRY,picked,Nuke
2388277,4,CSDIILIT,picked,Ancient
2388277,5,QWENTRY,removed,Train
2388277,6,CSDIILIT,removed,Overpass
2388173,1,UNiTY,removed,Dust2
2388173,2,UNiTY,removed,Mirage
2388173,3,Haemus,removed,Train
2388173,4,Haemus,removed,Ancient
2388173,5,Haemus,removed,Nuke
2388173,6,UNiTY,removed,Overpass
2388174,1,AM,removed,Inferno
2388174,2,AM,removed,Nuke
2388174,3,Tricked,removed,Dust2
2388174,4,Tricked,removed,Ancient
2388174,5,Tricked,removed,Mirage
2388174,6,AM,removed,Train
2388172,1,WOPA,removed,Dust2
2388172,2,WOPA,removed,Ancient
2388172,3,Nexus,removed,Overpass
2388172,4,Nexus,removed,Inferno
2388172,5,Nexus,removed,Nuke
2388172,6,WOPA,removed,Mirage
2388136,1,boosters,removed,Overpass
2388136,2,Rooster,removed,Ancient
2388136,3,boosters,picked,Mirage
2388136,4,Rooster,picked,Inferno
2388136,5,boosters,removed,Train
2388136,6,Rooster,removed,Nuke
2388171,1,MINLATE,removed,Dust2
2388171,2,MINLATE,removed,Overpass
2388171,3,GenOne,removed,Nuke
2388171,4,GenOne,removed,Ancient
2388171,5,GenOne,removed,Mirage
2388171,6,MINLATE,removed,Train
2388168,1,WOPA,removed,Dust2
2388168,2,WOPA,removed,Mirage
2388168,3,G2 Ares,removed,Overpass
2388168,4,G2 Ares,removed,Nuke
2388168,5,G2 Ares,removed,Train
2388168,6,WOPA,removed,Ancient
2388169,1,UNiTY,removed,Dust2
2388169,2,UNiTY,removed,Overpass
2388169,3,Acend,removed,Train
2388169,4,Acend,removed,Mirage
2388169,5,Acend,removed,Ancient
2388169,6,UNiTY,removed,Nuke
2388170,1,AM,removed,Inferno
2388170,2,AM,removed,Nuke
2388170,3,Lazer Cats,removed,Dust2
2388170,4,Lazer Cats,removed,Overpass
2388170,5,Lazer Cats,removed,Mirage
2388170,6,AM,removed,Train
2388167,1,illwill,removed,Inferno
2388167,2,illwill,removed,Nuke
2388167,3,MINLATE,removed,Dust2
2388167,4,MINLATE,removed,Mirage
2388167,5,MINLATE,removed,Train
2388167,6,illwill,removed,Overpass
2388156,1,Leo,removed,Inferno
2388156,2,Mousquetaires,removed,Mirage
2388156,3,Leo,picked,Ancient
2388156,4,Mousquetaires,picked,Nuke
2388156,5,Leo,removed,Dust2
2388156,6,Mousquetaires,removed,Train
2388253,1,RUBY,removed,Inferno
2388253,2,Zero Tenacity,removed,Ancient
2388253,3,RUBY,picked,Nuke
2388253,4,Zero Tenacity,picked,Dust2
2388253,5,RUBY,removed,Train
2388253,6,Zero Tenacity,removed,Overpass
2387827,1,Oramond,removed,Overpass
2387827,2,Venom,removed,Inferno
2387827,3,Oramond,picked,Mirage
2387827,4,Venom,picked,Nuke
2387827,5,Oramond,removed,Train
2387827,6,Venom,removed,Ancient
2388163,1,Strael Bora,removed,Overpass
2388163,2,Strael Bora,removed,Dust2
2388163,3,GenOne,removed,Mirage
2388163,4,GenOne,removed,Nuke
2388163,5,GenOne,removed,Train
2388163,6,Strael Bora,removed,Ancient
2388164,1,INFINITE,removed,Nuke
2388164,2,INFINITE,removed,Ancient
2388164,3,Nexus,removed,Overpass
2388164,4,Nexus,removed,Inferno
2388164,5,Nexus,removed,Mirage
2388164,6,INFINITE,removed,Train
2388135,1,LITE,removed,Overpass
2388135,2,Animus Victoria,removed,Inferno
2388135,3,LITE,picked,Dust2
2388135,4,Animus Victoria,picked,Nuke
2388135,5,LITE,removed,Train
2388135,6,Animus Victoria,removed,Ancient
2387826,1,JiJieHao,removed,Train
2387826,2,Betera,removed,Nuke
2387826,3,JiJieHao,picked,Dust2
2387826,4,Betera,picked,Ancient
2387826,5,JiJieHao,removed,Overpass
2387826,6,Betera,removed,Mirage
2387462,1,CYBERSHOKE,removed,Inferno
2387462,2,SPARTA,removed,Dust2
2387462,3,CYBERSHOKE,picked,Ancient
2387462,4,SPARTA,picked,Nuke
2387462,5,CYBERSHOKE,removed,Mirage
2387462,6,SPARTA,removed,Train
2387825,1,Partizan,removed,Train
2387825,2,CPH Wolves,removed,Dust2
2387825,3,Partizan,picked,Inferno
2387825,4,CPH Wolves,picked,Nuke
2387825,5,Partizan,removed,Overpass
2387825,6,CPH Wolves,removed,Ancient
2388215,1,Chinggis Warriors,removed,Train
2388215,2,Lynn Vision,removed,Mirage
2388215,3,Chinggis Warriors,picked,Inferno
2388215,4,Lynn Vision,picked,Dust2
2388215,5,Chinggis Warriors,removed,Overpass
2388215,6,Lynn Vision,removed,Ancient
2387824,1,ECLOT,removed,Train
2387824,2,500,removed,Inferno
2387824,3,ECLOT,picked,Mirage
2387824,4,500,picked,Nuke
2387824,5,ECLOT,removed,Dust2
2387824,6,500,removed,Overpass
2388276,1,MANA,removed,Nuke
2388276,2,Eternal Fire,removed,Ancient
2388276,3,MANA,picked,Dust2
2388276,4,Eternal Fire,picked,Overpass
2388276,5,MANA,removed,Inferno
2388276,6,Eternal Fire,removed,Mirage
2388134,1,boosters,removed,Inferno
2388134,2,WannaNow,removed,Train
2388134,3,boosters,picked,Ancient
2388134,4,WannaNow,picked,Dust2
2388134,5,boosters,removed,Overpass
2388134,6,WannaNow,removed,Nuke
2388275,1,CSDIILIT,removed,Dust2
2388275,2,SPARTA,removed,Inferno
2388275,3,CSDIILIT,picked,Ancient
2388275,4,SPARTA,picked,Mirage
2388275,5,CSDIILIT,removed,Overpass
2388275,6,SPARTA,removed,Nuke
2388133,1,Timewaves,removed,Mirage
2388133,2,LITE,removed,Inferno
2388133,3,Timewaves,picked,Nuke
2388133,4,LITE,picked,Dust2
2388133,5,Timewaves,removed,Train
2388133,6,LITE,removed,Overpass
2388021,1,Preasy Mix,removed,Overpass
2388021,2,MASONIC,removed,Inferno
2388021,3,Preasy Mix,picked,Mirage
2388021,4,MASONIC,picked,Nuke
2388021,5,MASONIC,removed,Dust2
2388021,6,Preasy Mix,removed,Train
2387823,1,CPH Wolves,removed,Inferno
2387823,2,Nuclear TigeRES,removed,Overpass
2387823,3,CPH Wolves,picked,Nuke
2387823,4,Nuclear TigeRES,picked,Ancient
2387823,5,CPH Wolves,removed,Dust2
2387823,6,Nuclear TigeRES,removed,Mirage
2388249,1,Eternal Fire,removed,Ancient
2388249,2,HyperSpirit,removed,Inferno
2388249,3,Eternal Fire,picked,Overpass
2388249,4,HyperSpirit,picked,Dust2
2388249,5,Eternal Fire,removed,Nuke
2388249,6,HyperSpirit,removed,Train
2387459,1,500,removed,Train
2387459,2,33,removed,Overpass
2387459,3,500,picked,Ancient
2387459,4,33,picked,Nuke
2387459,5,500,removed,Mirage
2387459,6,33,removed,Dust2
2387822,1,Betera,removed,Nuke
2387822,2,Leo,removed,Mirage
2387822,3,Betera,picked,Dust2
2387822,4,Leo,picked,Ancient
2387822,5,Betera,removed,Overpass
2387822,6,Leo,removed,Inferno
2388020,1,Prestige,removed,Mirage
2388020,2,Preasy Mix,removed,Ancient
2388020,3,Prestige,picked,Train
2388020,4,Preasy Mix,picked,Inferno
2388020,5,Preasy Mix,removed,Overpass
2388020,6,Prestige,removed,Dust2
2388248,1,MOUZ NXT,removed,Inferno
2388248,2,SPARTA,removed,Dust2
2388248,3,MOUZ NXT,picked,Train
2388248,4,SPARTA,picked,Mirage
2388248,5,MOUZ NXT,removed,Overpass
2388248,6,SPARTA,removed,Ancient
2387458,1,CPH Wolves,removed,Dust2
2387458,2,AaB,removed,Train
2387458,3,CPH Wolves,picked,Mirage
2387458,4,AaB,picked,Nuke
2387458,5,CPH Wolves,removed,Inferno
2387458,6,AaB,removed,Overpass
2388247,1,MANA,removed,Overpass
2388247,2,HAVU,removed,Ancient
2388247,3,MANA,picked,Dust2
2388247,4,HAVU,picked,Nuke
2388247,5,MANA,removed,Train
2388247,6,HAVU,removed,Mirage
2388132,1,Rooster,removed,Ancient
2388132,2,Mindfreak,removed,Overpass
2388132,3,Rooster,picked,Mirage
2388132,4,Mindfreak,picked,Train
